name;Producto;ID Producto;Unidad de Medida;peso;Valor (Balboas)
Zona Libre de Colón (Panamá);Otros  aguardientes  procedentes de la destilación, previa fermentación, de productos de la caña de azúcar.;2208.40.90.00.00;LT;523109;1401284
Zona Libre de Colón (Panamá);Gin y ginebra.;2208.50.00.00.00;LT;460928;1089210
Zona Libre de Colón (Panamá);Los demás medicamentos, (excepto los  productos de las partidas 30.02,  30.05 o 30.06) constituidos por productos  mezclados o sin mezclar, preparados para usos terapéuticos o profilácticos, dosificados  o  acondicionados para la venta al por menor.;3004.90.99.00.00;KB;743913;22791909
Zona Libre de Colón (Panamá);"Pinturas a base de polímeros sintéticos o naturales modificados, dispersos o disueltos en  un medio  no acuoso; excepto a base de poliésteres, polímeros acrílicos o vinílicos, excepto en aerosol y para serigrafía.";3208.90.19.00.90;KB;21483;51623
Zona Libre de Colón (Panamá);Pinturas a base de polímeros acrílicos o vinílicos, excepto para serigrafía.;3209.10.19.00.00;KB;1173;2781
Zona Libre de Colón (Panamá);Las demás tintas de imprimir, excepto negras  y  para máquinas codificadoras.;3215.19.90.00.00;KB;3008;11433
Zona Libre de Colón (Panamá);Aguas  de  colonia y de  tocador  con  valor  CIF  inferior a B/.4.43 el litro.;3303.00.21.00.00;KB;961189;1929692
Zona Libre de Colón (Panamá);Las  demás  cremas de belleza, de maquillaje, para el cuidado de la  piel, excepto las  preparaciones  antisolares o  bronceadoras.;3304.99.19.00.00;KB;194895;490740
Zona Libre de Colón (Panamá);Preparaciones  para  ondulación o desrizado permanentes.;3305.20.00.00.00;KB;42376;237685
Zona Libre de Colón (Panamá);Preparaciones  capilares,  excepto  champúes, brillantina,  pomadas, aceites, lociones o  tónicos, enjuagues, acondicionadores para el cabello, tintes  y  productos  decolorantes para el cabello.;3305.90.90.00.00;KB;62613;300528
Zona Libre de Colón (Panamá);"Jabón para el baño, de belleza o desodorante, incluso con  abrasivos, jabón  desodorante, jabón de  glicerina  para  el baño, incluso con sustancias  bacteriostáticas; preparaciones orgánicas tensoactivas usadas  como  jabón  de baño,   de belleza  o  desodorante, incluso  con  sustancias bacteriostáticas.";3401.11.10.00.00;KB;602754;1104127
Zona Libre de Colón (Panamá);Jabones medicinales o desinfectantes, excepto los productos corrientes con adición de sustancias bacteriostáticas.;3401.11.30.00.00;KB;68049;127933
Zona Libre de Colón (Panamá);Placas,  láminas,  hojas, cintas, tiras y demás formas planas autoadhesivas,  excepto  de  polipropileno en rollos.;3919.90.90.00.00;KB;20204;90866
Zona Libre de Colón (Panamá);Las demás placas, láminas, hojas  y  tiras, de  plástico no celular y sin refuerzo, estratificación ni soporte o  combinación similar con otras materias de polímeros de  etileno en bobinas, sin impresión. ;3920.10.10.00.00;KB;67742;148468
Zona Libre de Colón (Panamá);Las demás placas, láminas, hojas  y  tiras, de  plástico no  celular  y sin refuerzo estratificación ni  soporte o combinación similar con otras materias de polímeros de  propileno, en bobinas sin impresión.;3920.20.10.00.00;KB;5977;8966
Zona Libre de Colón (Panamá);Otros sacos, (bolsas), bolsitas y cucuruchos de polímeros  de etileno.;3923.21.90.00.00;KB;15925;57616
Zona Libre de Colón (Panamá);Vajillas y artículos de batería de cocina, de plástico.;3924.10.81.00.00;KB;81970;231753
Zona Libre de Colón (Panamá);Los demás artículos de economía doméstica, de plástico.;3924.90.19.00.00;KB;106;459
Zona Libre de Colón (Panamá);Puertas, ventanas y sus  marcos, contramarcos  y  umbrales, de plástico.;3925.20.00.00.00;KB;23393;101531
Zona Libre de Colón (Panamá);Borradores de plástico.;3926.10.10.00.00;KB;9224;26751
Zona Libre de Colón (Panamá);Estatuillas y demás artículos de adornos, de plástico.;3926.40.00.00.00;KB;120365;223441
Zona Libre de Colón (Panamá);Hieleras de plástico.;3926.90.61.00.00;KB;62338;486239
Zona Libre de Colón (Panamá);Neveras isotérmicas de plástico.;3926.90.62.00.00;KB;11373;48447
Zona Libre de Colón (Panamá);Las  demás manufacturas de plástico de las  demás materias de las partidas 39.01 a  39.14.;3926.90.99.00.90;KB;128059;317265
Zona Libre de Colón (Panamá);Baúles,  maletas  (valijas), y maletines, incluidos los de aseo y los portadocumentos, portafolios (carteras de mano), cartapacios y continentes similares, con la superficie exterior de plástico o de materia textil.;4202.12.00.00.00;KB;32251;138706
Zona Libre de Colón (Panamá);Mochilas, morrales, sacos de viajes, maletines de  escolares, bolsas de compra, bolsas  de  gimnasia, estuches de  viaje (neceseres), attachés, sombrereras, bolsas  de aseo y artículos análogos con la superficie exterior  de hojas de plásticos o materia textil.;4202.92.10.00.00;KB;26629;277108
Zona Libre de Colón (Panamá);Los demás papeles, cartones, guata de celulosa y napa de fibras de celulosa con impresión para empacar  o  envolver, sin anuncios publicitarios.;4811.90.43.00.00;KB;197519;620150
Zona Libre de Colón (Panamá);Sobres de papel o cartón, excepto sobres carta.;4817.10.00.00.00;KB;622;1240
Zona Libre de Colón (Panamá);Cajas de papel o cartón corrugados.;4819.10.00.00.00;KB;391490;476953
Zona Libre de Colón (Panamá);Cajas multicapas de cartón, con hojas de plástico y aluminio (tipo tetra brik).;4819.20.90.00.10;KB;22231;35556
Zona Libre de Colón (Panamá);Cajas y cartonajes plegables de  papel  o  cartón sin corrugar, excepto cartonajes destinados  a  ensamblarse en envases para bebidas.;4819.20.90.00.90;KB;167494;275729
Zona Libre de Colón (Panamá);Agendas de papel o cartón.;4820.10.50.00.00;KB;208;1616
Zona Libre de Colón (Panamá);Cuadernos, incluso los  cuadernillos o libretas, excepto de  raya ancha, doble raya, caligrafía, cuadriculado, de música y de dibujo.;4820.20.90.00.00;KB;7496;12302
Zona Libre de Colón (Panamá);Las demás carpetas o cartapacios  de  archivos, excepto  tipo pendaflex y de presentación, de papel o cartón.;4820.30.39.00.00;KB;1027;2864
Zona Libre de Colón (Panamá);Las demás etiquetas impresas de los  tipos  fabricados en  el país de papel o cartón.;4821.10.30.00.00;KB;528;3617
Zona Libre de Colón (Panamá);Las demás etiquetas de  todas clases  impresas, excepto  para cuaderno, de doble control («twin check»), para revelado de fotografía y de los tipos fabricados en el país.;4821.10.90.00.00;KB;33340;291741
Zona Libre de Colón (Panamá);Libros, folletos e impresos similares, en  hojas  sueltas,  incluso plegadas, excepto los pornográficos.;4901.10.90.00.00;KB;13524;132719
Zona Libre de Colón (Panamá);Los  demás  libros, folletos  e impresos similares, excepto pornográficos.;4901.99.90.00.00;KB;51307;496112
Zona Libre de Colón (Panamá);Impresos  publicitarios  turísticos con propaganda de firma local, de distribución gratuita.;4911.10.40.00.00;KB;65194;254595
Zona Libre de Colón (Panamá);Los  demás impresos publicitarios, catálogos  comerciales y similares.;4911.10.99.00.90;KB;3595;12564
Zona Libre de Colón (Panamá);Abrigos,  chaquetones,  capas,  anoraks,  cazadoras y  artículos  similares,  de  punto,  para  hombres o niños, excepto los de la partida 61.03, de algodón.;6101.20.00.00.00;KB;7106;120894
Zona Libre de Colón (Panamá);Calzoncillos, (incluidos los  largos  y  los slips, de punto,  para hombres o niños, de algodón.;6107.11.00.00.00;KB;29433;348704
Zona Libre de Colón (Panamá);Bragas (bombachas, calzones) (incluso las que no llegan hasta la cintura), de punto, para  mujeres o niñas, de algodón.;6108.21.00.00.00;KB;526;8896
Zona Libre de Colón (Panamá);«T-shirts» y camisetas interiores, de punto, de algodón.;6109.10.00.00.00;KB;4645;93102
Zona Libre de Colón (Panamá);«T-shirts»  y  camisetas interiores, de punto, de las demás materias textiles, excepto de algodón.;6109.90.00.00.90;KB;18672;252052
Zona Libre de Colón (Panamá);Suéteres (jerseys), pullovers, cardigans,  chalecos y artículos similares, de punto, de las demás materias textiles.;6110.90.00.00.00;KB;2838;39424
Zona Libre de Colón (Panamá);Prendas y complementos (accesorios), de vestir, de punto, para bebés, de algodón, excepto camisas hasta talla 4T.;6111.20.90.00.00;KB;5810;135602
Zona Libre de Colón (Panamá);Calzas y panty-medias de fibras sintéticas, de título inferior  a 67 decitex por hilo sencillo.;6115.21.90.00.00;KB;5074;79781
Zona Libre de Colón (Panamá);Las demás calzas, panty-medias, leotardos, medias calcetines y demás artículos de calcetería, de algodón.;6115.95.00.00.00;KB;1716;25735
Zona Libre de Colón (Panamá);Las demás calzas, panty-medias, leotardos, medias calcetines y demás artículos de calcetería, de fibras sintéticas.;6115.96.00.00.00;KB;4691;89499
Zona Libre de Colón (Panamá);Abrigos,  impermeables, chaquetones, capas  y  artículos similares para hombres  o  niños, de las  demás materias textiles, excepto los de la partida 62.03.;6201.19.00.00.00;KB;11646;219742
Zona Libre de Colón (Panamá);Conjuntos para hombres o niños, de algodón.;6203.22.00.00.00;KB;3301;51563
Zona Libre de Colón (Panamá);Pantalones largos  sin  peto, para  hombres, con  valor CIF  superior a B/.100.00 la docena, de algodón.;6203.42.22.00.00;KB;22022;372323
Zona Libre de Colón (Panamá);Los demás shorts y  pantalones cortos (calzones), para mujeres o niñas, de  las demás  materias  textiles, incluso  con peto.;6204.69.19.00.00;KB;8583;192303
Zona Libre de Colón (Panamá);Camisas para hombres con valor CIF menor de B/.66.00 la docena, de algodón, excepto hechas totalmente a mano.;6205.20.11.00.90;KB;1538;27700
Zona Libre de Colón (Panamá);Las  demás camisas para hombres, de las demás materias textiles.;6205.90.19.00.00;KB;6287;232027
Zona Libre de Colón (Panamá);Camisas,  blusas  y  blusas  camiseras  para  mujeres, de algodón.;6206.30.10.00.00;KB;156;3171
Zona Libre de Colón (Panamá);Camisas, blusas y  blusas camiseras para mujeres, de las  demás materias textiles.;6206.90.10.00.00;KB;15571;258026
Zona Libre de Colón (Panamá);Prendas  y  complementos (accesorios), de vestir, para  bebés de lana o pelo fino.;6209.90.10.00.00;KB;9497;142467
Zona Libre de Colón (Panamá);Las  demás prendas de vestir para hombres  o  niños, de  algodón.;6211.32.90.00.00;KB;22106;422238
Zona Libre de Colón (Panamá);Calcetines, calzas (medias  largas), y  artículos  similares,  confeccionados.;6217.10.39.00.00;KB;4636;61276
Zona Libre de Colón (Panamá);Ropa de tocador  o  cocina, de tejido con bucles del tipo para toallas, de algodón.;6302.60.00.00.00;KB;128;3652
Zona Libre de Colón (Panamá);Toldos  de  cualquier  clase, de  otras  materias  textiles,  excepto de algodón.;6306.19.90.00.00;KB;2130;8070
Zona Libre de Colón (Panamá);Los demás  artículos  confeccionados, incluidos  los patrones para prendas de vestir.;6307.90.99.00.90;KB;333;6000
Zona Libre de Colón (Panamá);Sombreros y demás tocados, trenzados o fabricados por  unión de tiras  de cualquier materia, incluso guarnecidos, excepto  gorras  y  quepis   con   anuncios  de  carácter  comercial y sombreros de paja o imitaciones de paja.;6504.00.90.00.00;KB;149;8174
Zona Libre de Colón (Panamá);Las demás gorras y quepis, incluso guarnecidas, de punto o confeccionadas  con  encajes, fieltro  u  otros  productos textiles en pieza.;6505.00.39.00.00;KB;88;1536
Zona Libre de Colón (Panamá);Desperdicios y desechos de oro o de chapado (plaqué), de oro, excepto las  barreduras que contengan  otro metal precioso.;7112.91.00.00.00;KB;784;4690333
Zona Libre de Colón (Panamá);Bisuterías  de  metal  común, incluso plateadas, doradas o platinadas.;7117.19.00.00.00;KB;622;28404
Zona Libre de Colón (Panamá);Las demás bisuterías que estén constituidas, por lo menos, de  dos  o  más  materias  distintas, prescindiendo  de  los  simples dispositivos de unión.;7117.90.20.00.00;KB;49;2917
Zona Libre de Colón (Panamá);Asientos con armazón de madera, excepto con relleno.;9401.69.00.00.00;KB;19;200
Zona Libre de Colón (Panamá);Los demás asientos con armazón de metal.;9401.79.00.00.00;KB;4259;26417
Zona Libre de Colón (Panamá);Muebles de metal de los tipos utilizados en oficinas.;9403.10.00.00.00;KB;93;540
Zona Libre de Colón (Panamá);Exhibidores de mercancías, de metal, que descansen en el suelo.;9403.20.13.00.00;KB;2145;9182
Zona Libre de Colón (Panamá);Los demás muebles de metal, que descansen en el suelo.;9403.20.19.00.00;KB;140514;771634
Zona Libre de Colón (Panamá);Exhibidores de mercancía, de metal.;9403.20.93.00.00;KB;3485;25635
Zona Libre de Colón (Panamá);Los demás muebles, de metal.;9403.20.99.00.00;KB;5077;36654
Zona Libre de Colón (Panamá);Los demás muebles de madera.;9403.60.00.00.00;KB;26976;180728
Zona Libre de Colón (Panamá);Exhibidores de mercancías, plásticos que descansen en el suelo.;9403.70.11.00.00;KB;4866;111290
Zona Libre de Colón (Panamá);Los demás muebles de plástico que descansen en el suelo,  excepto exhibidores plásticos.;9403.70.19.00.00;KB;85;1149
Zona Libre de Colón (Panamá);Colchones de otras materias.;9404.29.00.00.00;KB;19035;79318
Zona Libre de Colón (Panamá);Almohadas, almohadones, asientos y cojines, excepto eléctrico y de caucho no neumático.;9404.90.19.00.00;KB;3170;92500
Zona Libre de Colón (Panamá);Muñecas y muñecos, incluso vestidos. ;9503.00.92.00.00;KB;146;3500
Zona Libre de Colón (Panamá);Bolígrafos.;9608.10.00.00.00;KB;895;3779
